accident,where,,time,whether,state,
負傷,神戸市兵庫区,0127,7,晴,乾燥,20170127
負傷,神戸市兵庫区,0127,10,晴,乾燥,20170127
負傷,神戸市兵庫区,0127,13,晴,乾燥,20170127
負傷,神戸市兵庫区,0127,14,晴,乾燥,20170127
負傷,神戸市兵庫区,0127,17,曇,乾燥,20170127
負傷,神戸市兵庫区,0127,22,曇,乾燥,20170127
負傷,神戸市北区,0127,19,晴,乾燥,20170127
負傷,神戸市長田区,0127,17,曇,乾燥,20170127
負傷,神戸市須磨区,0127,4,晴,乾燥,20170127
負傷,神戸市西区,0127,18,晴,乾燥,20170127
負傷,神戸市西区,0127,19,晴,乾燥,20170127
負傷,神戸市中央区,0128,8,晴,乾燥,20170128
負傷,神戸市中央区,0128,1,曇,乾燥,20170128
負傷,神戸市東灘区,0128,10,晴,乾燥,20170128
負傷,神戸市東灘区,0128,15,晴,乾燥,20170128
負傷,神戸市灘区,0128,12,晴,乾燥,20170128
負傷,神戸市灘区,0128,21,晴,乾燥,20170128
負傷,神戸市兵庫区,0128,10,晴,乾燥,20170128
負傷,神戸市兵庫区,0128,17,晴,乾燥,20170128
負傷,神戸市兵庫区,0128,19,晴,乾燥,20170128
負傷,神戸市兵庫区,0128,21,晴,乾燥,20170128
負傷,神戸市北区,0128,11,晴,乾燥,20170128
負傷,神戸市北区,0128,12,晴,乾燥,20170128
負傷,神戸市北区,0128,10,晴,乾燥,20170128
死亡,神戸市北区,0128,20,晴,乾燥,20170128
負傷,神戸市北区,0128,16,晴,乾燥,20170128
負傷,神戸市北区,0128,15,晴,乾燥,20170128
負傷,神戸市北区,0128,18,晴,乾燥,20170128
負傷,神戸市長田区,0128,7,晴,乾燥,20170128
負傷,神戸市長田区,0128,0,晴,乾燥,20170128
負傷,神戸市垂水区,0128,15,晴,乾燥,20170128
負傷,神戸市垂水区,0128,18,晴,乾燥,20170128
負傷,神戸市垂水区,0128,20,晴,乾燥,20170128
負傷,神戸市西区,0128,7,晴,乾燥,20170128
負傷,神戸市西区,0128,11,曇,乾燥,20170128
負傷,神戸市中央区,0129,20,雨,湿潤,20170129
負傷,神戸市中央区,0129,12,晴,乾燥,20170129
負傷,神戸市東灘区,0129,20,雨,湿潤,20170129
負傷,神戸市灘区,0129,10,晴,乾燥,20170129
負傷,神戸市兵庫区,0129,21,雨,湿潤,20170129
負傷,神戸市北区,0129,11,曇,乾燥,20170129
負傷,神戸市長田区,0129,19,雨,湿潤,20170129
負傷,神戸市須磨区,0129,17,雨,湿潤,20170129
負傷,神戸市西区,0129,12,曇,乾燥,20170129
負傷,神戸市西区,0129,17,雨,湿潤,20170129
負傷,神戸市西区,0129,18,雨,湿潤,20170129
負傷,神戸市西区,0129,15,曇,乾燥,20170129
負傷,神戸市中央区,0130,9,雨,湿潤,20170130
負傷,神戸市中央区,0130,17,曇,湿潤,20170130
負傷,神戸市中央区,0130,7,雨,湿潤,20170130
負傷,神戸市中央区,0130,18,晴,乾燥,20170130
負傷,神戸市東灘区,0130,8,雨,湿潤,20170130
負傷,神戸市東灘区,0130,13,晴,乾燥,20170130
負傷,神戸市東灘区,0130,18,雨,湿潤,20170130
負傷,神戸市兵庫区,0130,12,晴,乾燥,20170130
負傷,神戸市兵庫区,0130,19,曇,乾燥,20170130
負傷,神戸市北区,0130,12,晴,乾燥,20170130
負傷,神戸市北区,0130,7,雨,湿潤,20170130
負傷,神戸市北区,0130,8,雨,湿潤,20170130
負傷,神戸市北区,0130,9,雨,湿潤,20170130
負傷,神戸市長田区,0130,10,雨,湿潤,20170130
負傷,神戸市須磨区,0130,19,曇,乾燥,20170130
負傷,神戸市須磨区,0130,14,曇,乾燥,20170130
負傷,神戸市西区,0130,7,雨,湿潤,20170130
負傷,神戸市西区,0130,7,雨,湿潤,20170130
負傷,神戸市西区,0130,12,晴,乾燥,20170130
負傷,神戸市西区,0130,18,曇,乾燥,20170130
負傷,神戸市西区,0130,8,晴,乾燥,20170130
負傷,神戸市中央区,0131,8,晴,乾燥,20170131
負傷,神戸市中央区,0131,17,晴,乾燥,20170131
負傷,神戸市中央区,0131,17,晴,乾燥,20170131
負傷,神戸市中央区,0131,17,晴,乾燥,20170131
負傷,神戸市東灘区,0131,18,晴,乾燥,20170131
負傷,神戸市東灘区,0131,12,晴,乾燥,20170131
負傷,神戸市灘区,0131,6,晴,乾燥,20170131
負傷,神戸市兵庫区,0131,18,曇,乾燥,20170131
負傷,神戸市北区,0131,8,曇,乾燥,20170131
負傷,神戸市長田区,0131,12,曇,乾燥,20170131
負傷,神戸市長田区,0131,14,晴,乾燥,20170131
負傷,神戸市長田区,0131,14,晴,乾燥,20170131
負傷,神戸市須磨区,0131,12,晴,乾燥,20170131
負傷,神戸市垂水区,0131,6,晴,乾燥,20170131
負傷,神戸市垂水区,0131,18,晴,乾燥,20170131
負傷,神戸市垂水区,0131,16,晴,乾燥,20170131
負傷,神戸市西区,0131,8,曇,乾燥,20170131
負傷,神戸市西区,0131,11,曇,乾燥,20170131
負傷,神戸市西区,0131,7,晴,乾燥,20170131
負傷,神戸市西区,0131,10,晴,乾燥,20170131
負傷,神戸市中央区,0201,10,晴,乾燥,20170201
負傷,神戸市中央区,0201,19,晴,乾燥,20170201
負傷,神戸市中央区,0201,17,晴,乾燥,20170201
負傷,神戸市東灘区,0201,14,晴,乾燥,20170201
負傷,神戸市東灘区,0201,8,晴,乾燥,20170201
負傷,神戸市東灘区,0201,15,晴,乾燥,20170201
負傷,神戸市東灘区,0201,20,曇,乾燥,20170201
負傷,神戸市灘区,0201,6,晴,乾燥,20170201
負傷,神戸市灘区,0201,19,晴,乾燥,20170201
負傷,神戸市北区,0201,11,曇,乾燥,20170201
負傷,神戸市須磨区,0201,17,晴,乾燥,20170201
負傷,神戸市垂水区,0201,12,曇,乾燥,20170201
負傷,神戸市西区,0201,16,曇,乾燥,20170201
負傷,神戸市西区,0201,8,晴,乾燥,20170201
負傷,神戸市中央区,0202,0,雨,湿潤,20170202
負傷,神戸市中央区,0202,9,曇,乾燥,20170202
負傷,神戸市中央区,0202,8,晴,乾燥,20170202
負傷,神戸市灘区,0202,1,晴,乾燥,20170202
負傷,神戸市灘区,0202,19,晴,乾燥,20170202
負傷,神戸市兵庫区,0202,0,曇,乾燥,20170202
負傷,神戸市兵庫区,0202,17,晴,乾燥,20170202
負傷,神戸市北区,0202,9,晴,乾燥,20170202
負傷,神戸市長田区,0202,14,晴,乾燥,20170202
負傷,神戸市垂水区,0202,15,晴,乾燥,20170202
負傷,神戸市西区,0202,16,晴,乾燥,20170202
負傷,神戸市西区,0202,19,晴,乾燥,20170202
負傷,神戸市西区,0202,19,晴,乾燥,20170202
負傷,神戸市西区,0202,8,晴,乾燥,20170202
負傷,神戸市中央区,0203,16,晴,乾燥,20170203
負傷,神戸市中央区,0203,15,晴,乾燥,20170203
負傷,神戸市灘区,0203,18,晴,乾燥,20170203
負傷,神戸市灘区,0203,18,晴,乾燥,20170203
負傷,神戸市兵庫区,0203,2,晴,乾燥,20170203
負傷,神戸市兵庫区,0203,11,晴,乾燥,20170203
負傷,神戸市兵庫区,0203,13,晴,乾燥,20170203
負傷,神戸市兵庫区,0203,20,晴,乾燥,20170203
負傷,神戸市兵庫区,0203,8,晴,乾燥,20170203
負傷,神戸市北区,0203,11,晴,乾燥,20170203
負傷,神戸市北区,0203,17,晴,乾燥,20170203
負傷,神戸市北区,0203,6,晴,乾燥,20170203
負傷,神戸市長田区,0203,14,晴,乾燥,20170203
負傷,神戸市須磨区,0203,15,晴,乾燥,20170203
負傷,神戸市垂水区,0203,18,晴,乾燥,20170203
負傷,神戸市西区,0203,8,晴,乾燥,20170203
負傷,神戸市西区,0203,14,曇,乾燥,20170203
負傷,神戸市西区,0203,10,晴,乾燥,20170203
負傷,神戸市西区,0203,15,晴,乾燥,20170203
負傷,神戸市西区,0203,16,晴,乾燥,20170203
負傷,神戸市中央区,0204,18,晴,乾燥,20170204
負傷,神戸市中央区,0204,20,晴,乾燥,20170204
負傷,神戸市中央区,0204,16,晴,乾燥,20170204
負傷,神戸市灘区,0204,18,晴,乾燥,20170204
負傷,神戸市兵庫区,0204,8,晴,乾燥,20170204
負傷,神戸市兵庫区,0204,13,晴,乾燥,20170204
負傷,神戸市兵庫区,0204,10,晴,乾燥,20170204
負傷,神戸市北区,0204,12,晴,乾燥,20170204
負傷,神戸市北区,0204,15,晴,乾燥,20170204
負傷,神戸市北区,0204,16,晴,乾燥,20170204
負傷,神戸市垂水区,0204,11,晴,乾燥,20170204
負傷,神戸市西区,0204,8,晴,乾燥,20170204
負傷,神戸市西区,0204,15,晴,乾燥,20170204
負傷,神戸市西区,0204,13,晴,乾燥,20170204
負傷,神戸市西区,0204,18,晴,乾燥,20170204
負傷,神戸市灘区,0205,4,曇,乾燥,20170205
負傷,神戸市北区,0205,15,晴,乾燥,20170205
負傷,神戸市北区,0205,18,曇,湿潤,20170205
負傷,神戸市垂水区,0205,12,曇,湿潤,20170205
負傷,神戸市垂水区,0205,17,曇,湿潤,20170205
負傷,神戸市西区,0205,17,曇,乾燥,20170205
負傷,神戸市西区,0205,17,曇,乾燥,20170205
負傷,神戸市西区,0205,5,雨,湿潤,20170205
負傷,神戸市西区,0205,16,晴,乾燥,20170205
負傷,神戸市中央区,0206,10,晴,乾燥,20170206
負傷,神戸市東灘区,0206,12,曇,乾燥,20170206
負傷,神戸市灘区,0206,18,曇,乾燥,20170206
負傷,神戸市灘区,0206,17,雨,湿潤,20170206
負傷,神戸市兵庫区,0206,14,曇,乾燥,20170206
死亡,神戸市北区,0206,22,雪,乾燥,20170206
負傷,神戸市北区,0206,22,雪,乾燥,20170206
負傷,神戸市西区,0206,6,晴,湿潤,20170206
負傷,神戸市西区,0206,8,晴,乾燥,20170206
負傷,神戸市西区,0206,6,晴,乾燥,20170206
負傷,神戸市西区,0206,17,曇,乾燥,20170206
負傷,神戸市西区,0206,18,曇,乾燥,20170206
負傷,神戸市中央区,0207,8,晴,乾燥,20170207
負傷,神戸市中央区,0207,23,晴,乾燥,20170207
負傷,神戸市中央区,0207,7,曇,乾燥,20170207
負傷,神戸市中央区,0207,21,晴,乾燥,20170207
負傷,神戸市東灘区,0207,13,晴,乾燥,20170207
負傷,神戸市東灘区,0207,15,晴,乾燥,20170207
負傷,神戸市兵庫区,0207,8,曇,乾燥,20170207
負傷,神戸市兵庫区,0207,8,晴,乾燥,20170207
負傷,神戸市兵庫区,0207,14,晴,乾燥,20170207
負傷,神戸市兵庫区,0207,16,晴,乾燥,20170207
負傷,神戸市兵庫区,0207,21,晴,乾燥,20170207
負傷,神戸市兵庫区,0207,22,晴,乾燥,20170207
負傷,神戸市須磨区,0207,10,曇,乾燥,20170207
負傷,神戸市垂水区,0207,8,曇,乾燥,20170207
負傷,神戸市垂水区,0207,13,晴,乾燥,20170207
負傷,神戸市垂水区,0207,16,晴,乾燥,20170207
負傷,神戸市垂水区,0207,20,晴,乾燥,20170207
負傷,神戸市垂水区,0207,18,晴,乾燥,20170207
負傷,神戸市西区,0207,10,曇,乾燥,20170207
負傷,神戸市西区,0207,20,晴,乾燥,20170207
負傷,神戸市西区,0207,21,曇,乾燥,20170207
負傷,神戸市中央区,0208,7,晴,乾燥,20170208
負傷,神戸市中央区,0208,6,晴,乾燥,20170208
負傷,神戸市中央区,0208,10,晴,乾燥,20170208
負傷,神戸市中央区,0208,22,晴,乾燥,20170208
負傷,神戸市中央区,0208,8,晴,乾燥,20170208
負傷,神戸市中央区,0208,1,晴,乾燥,20170208
負傷,神戸市灘区,0208,8,晴,乾燥,20170208
負傷,神戸市兵庫区,0208,0,晴,乾燥,20170208
負傷,神戸市北区,0208,11,曇,乾燥,20170208
負傷,神戸市北区,0208,12,晴,乾燥,20170208
負傷,神戸市北区,0208,14,晴,乾燥,20170208
負傷,神戸市長田区,0208,17,曇,乾燥,20170208
負傷,神戸市長田区,0208,19,曇,乾燥,20170208
負傷,神戸市垂水区,0208,12,曇,乾燥,20170208
負傷,神戸市垂水区,0208,17,曇,乾燥,20170208
負傷,神戸市西区,0208,18,晴,乾燥,20170208
負傷,神戸市西区,0208,22,晴,乾燥,20170208
負傷,神戸市中央区,0209,22,晴,乾燥,20170209
負傷,神戸市東灘区,0209,7,雨,湿潤,20170209
負傷,神戸市東灘区,0209,16,雨,湿潤,20170209
負傷,神戸市東灘区,0209,11,雨,湿潤,20170209
負傷,神戸市東灘区,0209,18,晴,乾燥,20170209
負傷,神戸市灘区,0209,19,曇,乾燥,20170209
負傷,神戸市灘区,0209,15,晴,乾燥,20170209
負傷,神戸市兵庫区,0209,11,雨,湿潤,20170209
負傷,神戸市兵庫区,0209,18,雨,湿潤,20170209
負傷,神戸市兵庫区,0209,19,曇,湿潤,20170209
負傷,神戸市北区,0209,10,雨,湿潤,20170209
負傷,神戸市北区,0209,18,晴,乾燥,20170209
負傷,神戸市長田区,0209,11,雨,湿潤,20170209
負傷,神戸市須磨区,0209,15,曇,乾燥,20170209
負傷,神戸市須磨区,0209,17,雨,湿潤,20170209
負傷,神戸市垂水区,0209,8,雨,湿潤,20170209
負傷,神戸市垂水区,0209,22,晴,乾燥,20170209
負傷,神戸市西区,0209,14,雨,湿潤,20170209
負傷,神戸市西区,0209,6,雨,湿潤,20170209
負傷,神戸市西区,0209,7,雨,湿潤,20170209
負傷,神戸市西区,0209,7,雨,湿潤,20170209
負傷,神戸市西区,0209,17,曇,乾燥,20170209
負傷,神戸市中央区,0210,2,晴,乾燥,20170210
負傷,神戸市中央区,0210,7,晴,乾燥,20170210
負傷,神戸市東灘区,0210,4,晴,乾燥,20170210
負傷,神戸市灘区,0210,10,曇,乾燥,20170210
負傷,神戸市兵庫区,0210,23,雪,湿潤,20170210
負傷,神戸市北区,0210,10,晴,乾燥,20170210
負傷,神戸市北区,0210,8,晴,乾燥,20170210
負傷,神戸市長田区,0210,6,曇,乾燥,20170210
負傷,神戸市長田区,0210,0,晴,乾燥,20170210
負傷,神戸市長田区,0210,20,晴,乾燥,20170210
負傷,神戸市垂水区,0210,7,曇,乾燥,20170210
負傷,神戸市垂水区,0210,8,曇,乾燥,20170210
負傷,神戸市垂水区,0210,16,晴,乾燥,20170210
負傷,神戸市垂水区,0210,18,晴,乾燥,20170210
負傷,神戸市西区,0210,21,晴,乾燥,20170210
負傷,神戸市西区,0210,17,曇,乾燥,20170210
負傷,神戸市西区,0210,15,晴,乾燥,20170210
負傷,神戸市中央区,0211,17,曇,乾燥,20170211
負傷,神戸市東灘区,0211,20,晴,乾燥,20170211
負傷,神戸市兵庫区,0211,18,晴,乾燥,20170211
負傷,神戸市長田区,0211,10,晴,乾燥,20170211
負傷,神戸市長田区,0211,23,曇,乾燥,20170211
負傷,神戸市垂水区,0211,18,晴,乾燥,20170211
負傷,神戸市垂水区,0211,18,晴,乾燥,20170211
負傷,神戸市垂水区,0211,20,晴,乾燥,20170211
負傷,神戸市西区,0211,3,曇,乾燥,20170211
負傷,神戸市東灘区,0212,15,晴,乾燥,20170212
負傷,神戸市北区,0212,6,晴,乾燥,20170212
負傷,神戸市北区,0212,10,晴,乾燥,20170212
負傷,神戸市長田区,0212,15,曇,乾燥,20170212
負傷,神戸市須磨区,0212,21,晴,乾燥,20170212
負傷,神戸市垂水区,0212,5,晴,乾燥,20170212
負傷,神戸市垂水区,0212,12,晴,乾燥,20170212
負傷,神戸市垂水区,0212,11,晴,乾燥,20170212
負傷,神戸市垂水区,0212,10,晴,乾燥,20170212
負傷,神戸市垂水区,0212,18,晴,乾燥,20170212
負傷,神戸市西区,0212,16,晴,乾燥,20170212
負傷,神戸市西区,0212,10,晴,乾燥,20170212
負傷,神戸市西区,0212,11,晴,乾燥,20170212
負傷,神戸市西区,0212,19,晴,乾燥,20170212
負傷,神戸市中央区,0213,19,晴,乾燥,20170213
負傷,神戸市東灘区,0213,18,晴,乾燥,20170213
負傷,神戸市東灘区,0213,7,晴,乾燥,20170213
負傷,神戸市灘区,0213,13,晴,乾燥,20170213
負傷,神戸市兵庫区,0213,9,晴,乾燥,20170213
負傷,神戸市兵庫区,0213,15,晴,乾燥,20170213
負傷,神戸市兵庫区,0213,17,晴,乾燥,20170213
負傷,神戸市兵庫区,0213,18,晴,乾燥,20170213
負傷,神戸市北区,0213,18,晴,乾燥,20170213
負傷,神戸市北区,0213,15,曇,乾燥,20170213
負傷,神戸市長田区,0213,7,晴,乾燥,20170213
負傷,神戸市長田区,0213,8,晴,乾燥,20170213
負傷,神戸市長田区,0213,19,晴,乾燥,20170213
負傷,神戸市須磨区,0213,14,晴,乾燥,20170213
負傷,神戸市垂水区,0213,8,晴,乾燥,20170213
負傷,神戸市垂水区,0213,15,晴,乾燥,20170213
負傷,神戸市西区,0213,18,曇,乾燥,20170213
負傷,神戸市西区,0213,14,雨,湿潤,20170213
負傷,神戸市中央区,0214,16,晴,乾燥,20170214
負傷,神戸市中央区,0214,10,晴,乾燥,20170214
負傷,神戸市中央区,0214,9,曇,乾燥,20170214
負傷,神戸市中央区,0214,13,曇,乾燥,20170214
負傷,神戸市中央区,0214,19,曇,乾燥,20170214
負傷,神戸市東灘区,0214,8,晴,乾燥,20170214
負傷,神戸市東灘区,0214,11,晴,乾燥,20170214
負傷,神戸市東灘区,0214,12,晴,乾燥,20170214
負傷,神戸市兵庫区,0214,5,晴,乾燥,20170214
負傷,神戸市兵庫区,0214,17,晴,乾燥,20170214
負傷,神戸市兵庫区,0214,19,晴,乾燥,20170214
負傷,神戸市北区,0214,17,晴,乾燥,20170214
負傷,神戸市長田区,0214,12,晴,乾燥,20170214
負傷,神戸市長田区,0214,20,晴,乾燥,20170214
負傷,神戸市長田区,0214,20,晴,乾燥,20170214
負傷,神戸市須磨区,0214,17,晴,乾燥,20170214
負傷,神戸市垂水区,0214,6,晴,乾燥,20170214
負傷,神戸市垂水区,0214,18,晴,乾燥,20170214
負傷,神戸市垂水区,0214,19,晴,乾燥,20170214
負傷,神戸市西区,0214,0,晴,乾燥,20170214
負傷,神戸市西区,0214,7,晴,乾燥,20170214
負傷,神戸市西区,0214,19,晴,乾燥,20170214
負傷,神戸市西区,0214,22,晴,乾燥,20170214
負傷,神戸市西区,0214,16,晴,乾燥,20170214
負傷,神戸市西区,0214,11,晴,乾燥,20170214
負傷,神戸市中央区,0215,7,晴,乾燥,20170215
負傷,神戸市中央区,0215,8,晴,乾燥,20170215
負傷,神戸市中央区,0215,14,晴,乾燥,20170215
負傷,神戸市中央区,0215,15,晴,乾燥,20170215
負傷,神戸市中央区,0215,15,晴,乾燥,20170215
負傷,神戸市中央区,0215,19,晴,乾燥,20170215
負傷,神戸市東灘区,0215,15,晴,乾燥,20170215
負傷,神戸市灘区,0215,7,晴,乾燥,20170215
負傷,神戸市北区,0215,7,曇,乾燥,20170215
負傷,神戸市北区,0215,15,曇,乾燥,20170215
負傷,神戸市北区,0215,10,晴,乾燥,20170215
負傷,神戸市長田区,0215,18,晴,乾燥,20170215
負傷,神戸市長田区,0215,20,晴,乾燥,20170215
負傷,神戸市長田区,0215,21,晴,乾燥,20170215
負傷,神戸市長田区,0215,22,晴,乾燥,20170215
負傷,神戸市須磨区,0215,17,晴,乾燥,20170215
負傷,神戸市須磨区,0215,18,晴,乾燥,20170215
負傷,神戸市垂水区,0215,11,晴,乾燥,20170215
負傷,神戸市垂水区,0215,16,晴,乾燥,20170215
負傷,神戸市西区,0215,7,晴,乾燥,20170215
負傷,神戸市西区,0215,11,晴,乾燥,20170215
負傷,神戸市西区,0215,15,晴,乾燥,20170215
負傷,神戸市西区,0215,19,晴,乾燥,20170215
負傷,神戸市西区,0215,8,晴,乾燥,20170215
負傷,神戸市中央区,0216,7,晴,乾燥,20170216
負傷,神戸市中央区,0216,18,晴,乾燥,20170216
負傷,神戸市中央区,0216,5,晴,乾燥,20170216
負傷,神戸市中央区,0216,8,晴,乾燥,20170216
負傷,神戸市中央区,0216,16,晴,乾燥,20170216
負傷,神戸市中央区,0216,19,晴,乾燥,20170216
負傷,神戸市中央区,0216,20,晴,乾燥,20170216
負傷,神戸市中央区,0216,8,晴,乾燥,20170216
負傷,神戸市東灘区,0216,5,晴,乾燥,20170216
負傷,神戸市灘区,0216,7,晴,乾燥,20170216
負傷,神戸市兵庫区,0216,11,晴,乾燥,20170216
負傷,神戸市兵庫区,0216,19,晴,乾燥,20170216
負傷,神戸市北区,0216,11,晴,乾燥,20170216
負傷,神戸市長田区,0216,16,曇,乾燥,20170216
負傷,神戸市長田区,0216,18,晴,乾燥,20170216
負傷,神戸市須磨区,0216,15,晴,乾燥,20170216
負傷,神戸市須磨区,0216,18,晴,乾燥,20170216
負傷,神戸市須磨区,0216,16,晴,乾燥,20170216
負傷,神戸市垂水区,0216,6,晴,乾燥,20170216
負傷,神戸市垂水区,0216,15,晴,乾燥,20170216
負傷,神戸市垂水区,0216,13,晴,乾燥,20170216
負傷,神戸市西区,0216,15,晴,乾燥,20170216
負傷,神戸市西区,0216,20,晴,乾燥,20170216
負傷,神戸市西区,0216,21,晴,乾燥,20170216
負傷,神戸市西区,0216,12,晴,乾燥,20170216
負傷,神戸市中央区,0217,19,晴,乾燥,20170217
負傷,神戸市中央区,0217,10,雨,湿潤,20170217
負傷,神戸市中央区,0217,11,雨,湿潤,20170217
負傷,神戸市灘区,0217,23,晴,乾燥,20170217
負傷,神戸市北区,0217,12,雨,湿潤,20170217
負傷,神戸市北区,0217,7,雨,湿潤,20170217
負傷,神戸市長田区,0217,16,曇,湿潤,20170217
負傷,神戸市長田区,0217,15,曇,湿潤,20170217
負傷,神戸市長田区,0217,22,曇,乾燥,20170217
負傷,神戸市垂水区,0217,9,雨,湿潤,20170217
負傷,神戸市垂水区,0217,11,雨,湿潤,20170217
負傷,神戸市垂水区,0217,16,雨,湿潤,20170217
負傷,神戸市西区,0217,8,曇,乾燥,20170217
